article_name|machine_question|human_question|is_yes_no_machine_question|type_machine_question|is_yes_no_human_question|type_human_question|match_yes_no_type_question|match_type_question|f1_char_score|jaccard_similarity|jaccard_similarity_bigrams|overlap_coefficient
Abraham_Lincoln|When did Lincoln die?|When did the Gettysburg address argue that America was born?|0|When/Why|0|When/Why|1|1|0.5882352941176471|0.16666666666666663|0.09090909090909094|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|When/Why|1|Yes/No|0|0|0.5789473684210527|0.16666666666666663|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|When/Why|1|Yes/No|0|0|0.5789473684210527|0.16666666666666663|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Was Abraham Lincoln the first President of the United States?|0|When/Why|1|Yes/No|0|0|0.6857142857142856|0.08333333333333337|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|Was Abraham Lincoln the first President of the United States?|0|When/Why|1|Yes/No|0|0|0.6857142857142856|0.08333333333333337|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|Did Lincoln start his political career in 1832?|0|When/Why|1|Yes/No|0|0|0.6666666666666667|0.19999999999999996|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln start his political career in 1832?|0|When/Why|1|Yes/No|0|0|0.6666666666666667|0.19999999999999996|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln ever represent Alton & Sangamon Railroad?|0|When/Why|1|Yes/No|0|0|0.5714285714285714|0.19999999999999996|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln ever represent Alton & Sangamon Railroad?|0|When/Why|1|Yes/No|0|0|0.5714285714285714|0.19999999999999996|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Which county was Lincoln born in?|0|When/Why|0|Open-Ended|1|0|0.6666666666666667|0.11111111111111116|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|Which county was Lincoln born in?|0|When/Why|0|Open-Ended|1|0|0.6666666666666667|0.11111111111111116|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|When did Lincoln first serve as President?|0|When/Why|0|When/Why|1|1|0.7741935483870968|0.375|0.2857142857142857|0.75
Abraham_Lincoln|When did Lincoln die?|When did Lincoln first serve as President?|0|When/Why|0|When/Why|1|1|0.7741935483870968|0.375|0.2857142857142857|0.75
Abraham_Lincoln|When did Lincoln die?|Who assassinated Lincoln?|0|When/Why|0|What/Where/Who|1|0|0.888888888888889|0.16666666666666663|0.0|0.3333333333333333
Abraham_Lincoln|When did Lincoln die?|Who assassinated Lincoln?|0|When/Why|0|What/Where/Who|1|0|0.888888888888889|0.16666666666666663|0.0|0.3333333333333333
Abraham_Lincoln|When did Lincoln die?|Did Lincoln win the election of 1860?|0|When/Why|1|Yes/No|0|0|0.7096774193548387|0.2222222222222222|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln win the election of 1860?|0|When/Why|1|Yes/No|0|0|0.7096774193548387|0.2222222222222222|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Who was the general in charge at the Battle of Antietam?|0|When/Why|0|What/Where/Who|1|0|0.625|0.0|0.0|0.0
Abraham_Lincoln|When did Lincoln die?|Who was the general in charge at the Battle of Antietam?|0|When/Why|0|What/Where/Who|1|0|0.625|0.0|0.0|0.0
Abraham_Lincoln|When did Lincoln die?|Why did Lincoln issue the Emancipation Proclamation?|0|When/Why|0|When/Why|1|1|0.7058823529411764|0.2222222222222222|0.125|0.5
Abraham_Lincoln|When did Lincoln die?|Why did Lincoln issue the Emancipation Proclamation?|0|When/Why|0|When/Why|1|1|0.7058823529411764|0.2222222222222222|0.125|0.5
Abraham_Lincoln|When did Lincoln die?|Do scholars rank lincoln among the top three presidents?|0|When/Why|1|Yes/No|0|0|0.6451612903225806|0.08333333333333337|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|Did lincoln have 18 months of schooling?|0|When/Why|1|Yes/No|0|0|0.625|0.2222222222222222|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Was Lincoln chosen as a presidential candidate in 1860?|0|When/Why|1|Yes/No|0|0|0.7272727272727273|0.08333333333333337|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|How old was Lincoln in 1816?|0|When/Why|0|How|1|0|0.6428571428571429|0.11111111111111116|0.0|0.25
Abraham_Lincoln|When did Lincoln die?|When was the first photgraph of lincoln taken?|0|When/Why|0|When/Why|1|1|0.6451612903225806|0.19999999999999996|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|How long was Lincoln's legal Career?|0|When/Why|0|How|1|0|0.6206896551724139|0.0|0.0|0.0
Abraham_Lincoln|When did Lincoln die?|What trail did Lincoln use a Farmers' Almanac in? |0|When/Why|0|What/Where/Who|1|0|0.7272727272727273|0.18181818181818177|0.09999999999999998|0.5
Abraham_Lincoln|When did Lincoln die?|Did Abraham Lincoln live in the Frontier?|0|When/Why|1|Yes/No|0|0|0.6874999999999999|0.2222222222222222|0.0|0.5
Abraham_Lincoln|When did Lincoln die?|Did Lincoln's Wife's Family support slavery?|0|When/Why|1|Yes/No|0|0|0.611111111111111|0.11111111111111116|0.0|0.25
Abraham_Lincoln|Who led the Union through the American Civil War?|Was Abraham Lincoln the sixteenth President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.7555555555555556|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Was Abraham Lincoln the sixteenth President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.7555555555555556|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln sign the National Banking Act of 1863?|0|What/Where/Who|1|Yes/No|0|0|0.6086956521739131|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln sign the National Banking Act of 1863?|0|What/Where/Who|1|Yes/No|0|0|0.6086956521739131|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did his mother die of pneumonia?|0|What/Where/Who|1|Yes/No|0|0|0.6842105263157895|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Did his mother die of pneumonia?|0|What/Where/Who|1|Yes/No|0|0|0.6842105263157895|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|How many long was Lincoln's formal education?|0|What/Where/Who|0|How|1|0|0.6976744186046512|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|How many long was Lincoln's formal education?|0|What/Where/Who|0|How|1|0|0.6976744186046512|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|When did Lincoln begin his political career?|0|What/Where/Who|0|When/Why|1|0|0.7500000000000001|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|When did Lincoln begin his political career?|0|What/Where/Who|0|When/Why|1|0|0.7500000000000001|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|What did The Legal Tender Act of 1862 establish?|0|What/Where/Who|0|What/Where/Who|1|1|0.6956521739130435|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|What did The Legal Tender Act of 1862 establish?|0|What/Where/Who|0|What/Where/Who|1|1|0.6956521739130435|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Who suggested Lincoln grow a beard?|0|What/Where/Who|0|What/Where/Who|1|1|0.7804878048780488|0.07692307692307687|0.0|0.16666666666666666
Abraham_Lincoln|Who led the Union through the American Civil War?|Who suggested Lincoln grow a beard?|0|What/Where/Who|0|What/Where/Who|1|1|0.7804878048780488|0.07692307692307687|0.0|0.16666666666666666
Abraham_Lincoln|Who led the Union through the American Civil War?|When did the Gettysburg address argue that America was born?|0|What/Where/Who|0|When/Why|1|0|0.7906976744186046|0.05882352941176472|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|When did the Gettysburg address argue that America was born?|0|What/Where/Who|0|When/Why|1|0|0.7906976744186046|0.05882352941176472|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|What/Where/Who|1|Yes/No|0|0|0.6382978723404256|0.05882352941176472|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|What/Where/Who|1|Yes/No|0|0|0.6382978723404256|0.05882352941176472|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Was Abraham Lincoln the first President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.7727272727272727|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Was Abraham Lincoln the first President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.7727272727272727|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln start his political career in 1832?|0|What/Where/Who|1|Yes/No|0|0|0.6190476190476191|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln start his political career in 1832?|0|What/Where/Who|1|Yes/No|0|0|0.6190476190476191|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln ever represent Alton & Sangamon Railroad?|0|What/Where/Who|1|Yes/No|0|0|0.7272727272727272|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln ever represent Alton & Sangamon Railroad?|0|What/Where/Who|1|Yes/No|0|0|0.7272727272727272|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Which county was Lincoln born in?|0|What/Where/Who|0|Open-Ended|1|0|0.6666666666666666|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Which county was Lincoln born in?|0|What/Where/Who|0|Open-Ended|1|0|0.6666666666666666|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|When did Lincoln first serve as President?|0|What/Where/Who|0|When/Why|1|0|0.7500000000000001|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|When did Lincoln first serve as President?|0|What/Where/Who|0|When/Why|1|0|0.7500000000000001|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Who assassinated Lincoln?|0|What/Where/Who|0|What/Where/Who|1|1|0.7222222222222222|0.09999999999999998|0.0|0.3333333333333333
Abraham_Lincoln|Who led the Union through the American Civil War?|Who assassinated Lincoln?|0|What/Where/Who|0|What/Where/Who|1|1|0.7222222222222222|0.09999999999999998|0.0|0.3333333333333333
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln win the election of 1860?|0|What/Where/Who|1|Yes/No|0|0|0.5500000000000002|0.0714285714285714|0.0|0.14285714285714285
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln win the election of 1860?|0|What/Where/Who|1|Yes/No|0|0|0.5500000000000002|0.0714285714285714|0.0|0.14285714285714285
Abraham_Lincoln|Who led the Union through the American Civil War?|Who was the general in charge at the Battle of Antietam?|0|What/Where/Who|0|What/Where/Who|1|1|0.7804878048780488|0.125|0.0|0.25
Abraham_Lincoln|Who led the Union through the American Civil War?|Who was the general in charge at the Battle of Antietam?|0|What/Where/Who|0|What/Where/Who|1|1|0.7804878048780488|0.125|0.0|0.25
Abraham_Lincoln|Who led the Union through the American Civil War?|Why did Lincoln issue the Emancipation Proclamation?|0|What/Where/Who|0|When/Why|1|0|0.7441860465116279|0.0714285714285714|0.0|0.14285714285714285
Abraham_Lincoln|Who led the Union through the American Civil War?|Why did Lincoln issue the Emancipation Proclamation?|0|What/Where/Who|0|When/Why|1|0|0.7441860465116279|0.0714285714285714|0.0|0.14285714285714285
Abraham_Lincoln|Who led the Union through the American Civil War?|Do scholars rank lincoln among the top three presidents?|0|What/Where/Who|1|Yes/No|0|0|0.7500000000000001|0.0625|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|Did lincoln have 18 months of schooling?|0|What/Where/Who|1|Yes/No|0|0|0.7317073170731706|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Was Lincoln chosen as a presidential candidate in 1860?|0|What/Where/Who|1|Yes/No|0|0|0.6666666666666666|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|How old was Lincoln in 1816?|0|What/Where/Who|0|How|1|0|0.4864864864864864|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|When was the first photgraph of lincoln taken?|0|What/Where/Who|0|When/Why|1|0|0.7|0.06666666666666665|0.0|0.125
Abraham_Lincoln|Who led the Union through the American Civil War?|How long was Lincoln's legal Career?|0|What/Where/Who|0|How|1|0|0.6315789473684211|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|What trail did Lincoln use a Farmers' Almanac in? |0|What/Where/Who|0|What/Where/Who|1|1|0.8095238095238095|0.0|0.0|0.0
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Abraham Lincoln live in the Frontier?|0|What/Where/Who|1|Yes/No|0|0|0.7804878048780488|0.0714285714285714|0.0|0.14285714285714285
Abraham_Lincoln|Who led the Union through the American Civil War?|Did Lincoln's Wife's Family support slavery?|0|What/Where/Who|1|Yes/No|0|0|0.7111111111111111|0.0|0.0|0.0
Abraham_Lincoln|Where was Lincoln born?|Was Abraham Lincoln the sixteenth President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.75|0.18181818181818177|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|Was Abraham Lincoln the sixteenth President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.75|0.18181818181818177|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln sign the National Banking Act of 1863?|0|What/Where/Who|1|Yes/No|0|0|0.5853658536585366|0.08333333333333337|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln sign the National Banking Act of 1863?|0|What/Where/Who|1|Yes/No|0|0|0.5853658536585366|0.08333333333333337|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did his mother die of pneumonia?|0|What/Where/Who|1|Yes/No|0|0|0.6060606060606061|0.0|0.0|0.0
Abraham_Lincoln|Where was Lincoln born?|Did his mother die of pneumonia?|0|What/Where/Who|1|Yes/No|0|0|0.6060606060606061|0.0|0.0|0.0
Abraham_Lincoln|Where was Lincoln born?|How many long was Lincoln's formal education?|0|What/Where/Who|0|How|1|0|0.6842105263157896|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|How many long was Lincoln's formal education?|0|What/Where/Who|0|How|1|0|0.6842105263157896|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|When did Lincoln begin his political career?|0|What/Where/Who|0|When/Why|1|0|0.8571428571428572|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|When did Lincoln begin his political career?|0|What/Where/Who|0|When/Why|1|0|0.8571428571428572|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|What did The Legal Tender Act of 1862 establish?|0|What/Where/Who|0|What/Where/Who|1|1|0.7317073170731707|0.0|0.0|0.0
Abraham_Lincoln|Where was Lincoln born?|What did The Legal Tender Act of 1862 establish?|0|What/Where/Who|0|What/Where/Who|1|1|0.7317073170731707|0.0|0.0|0.0
Abraham_Lincoln|Where was Lincoln born?|Who suggested Lincoln grow a beard?|0|What/Where/Who|0|What/Where/Who|1|1|0.888888888888889|0.11111111111111116|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Who suggested Lincoln grow a beard?|0|What/Where/Who|0|What/Where/Who|1|1|0.888888888888889|0.11111111111111116|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|When did the Gettysburg address argue that America was born?|0|What/Where/Who|0|When/Why|1|0|0.7368421052631579|0.16666666666666663|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|When did the Gettysburg address argue that America was born?|0|What/Where/Who|0|When/Why|1|0|0.7368421052631579|0.16666666666666663|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|What/Where/Who|1|Yes/No|0|0|0.6190476190476191|0.07692307692307687|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|What/Where/Who|1|Yes/No|0|0|0.6190476190476191|0.07692307692307687|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Was Abraham Lincoln the first President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.7692307692307693|0.18181818181818177|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|Was Abraham Lincoln the first President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.7692307692307693|0.18181818181818177|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln start his political career in 1832?|0|What/Where/Who|1|Yes/No|0|0|0.7027027027027026|0.09090909090909094|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln start his political career in 1832?|0|What/Where/Who|1|Yes/No|0|0|0.7027027027027026|0.09090909090909094|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln ever represent Alton & Sangamon Railroad?|0|What/Where/Who|1|Yes/No|0|0|0.6153846153846153|0.09090909090909094|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln ever represent Alton & Sangamon Railroad?|0|What/Where/Who|1|Yes/No|0|0|0.6153846153846153|0.09090909090909094|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Which county was Lincoln born in?|0|What/Where/Who|0|Open-Ended|1|0|0.8823529411764706|0.4285714285714286|0.1428571428571429|0.75
Abraham_Lincoln|Where was Lincoln born?|Which county was Lincoln born in?|0|What/Where/Who|0|Open-Ended|1|0|0.8823529411764706|0.4285714285714286|0.1428571428571429|0.75
Abraham_Lincoln|Where was Lincoln born?|When did Lincoln first serve as President?|0|What/Where/Who|0|When/Why|1|0|0.7999999999999999|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|When did Lincoln first serve as President?|0|What/Where/Who|0|When/Why|1|0|0.7999999999999999|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Who assassinated Lincoln?|0|What/Where/Who|0|What/Where/Who|1|1|0.8387096774193549|0.16666666666666663|0.0|0.3333333333333333
Abraham_Lincoln|Where was Lincoln born?|Who assassinated Lincoln?|0|What/Where/Who|0|What/Where/Who|1|1|0.8387096774193549|0.16666666666666663|0.0|0.3333333333333333
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln win the election of 1860?|0|What/Where/Who|1|Yes/No|0|0|0.6285714285714286|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln win the election of 1860?|0|What/Where/Who|1|Yes/No|0|0|0.6285714285714286|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Who was the general in charge at the Battle of Antietam?|0|What/Where/Who|0|What/Where/Who|1|1|0.7777777777777777|0.07692307692307687|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Who was the general in charge at the Battle of Antietam?|0|What/Where/Who|0|What/Where/Who|1|1|0.7777777777777777|0.07692307692307687|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Why did Lincoln issue the Emancipation Proclamation?|0|What/Where/Who|0|When/Why|1|0|0.7368421052631579|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Why did Lincoln issue the Emancipation Proclamation?|0|What/Where/Who|0|When/Why|1|0|0.7368421052631579|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Do scholars rank lincoln among the top three presidents?|0|What/Where/Who|1|Yes/No|0|0|0.6857142857142857|0.08333333333333337|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did lincoln have 18 months of schooling?|0|What/Where/Who|1|Yes/No|0|0|0.6111111111111112|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Was Lincoln chosen as a presidential candidate in 1860?|0|What/Where/Who|1|Yes/No|0|0|0.7567567567567567|0.18181818181818177|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|How old was Lincoln in 1816?|0|What/Where/Who|0|How|1|0|0.6875|0.25|0.1428571428571429|0.5
Abraham_Lincoln|Where was Lincoln born?|When was the first photgraph of lincoln taken?|0|What/Where/Who|0|When/Why|1|0|0.7999999999999999|0.19999999999999996|0.0|0.5
Abraham_Lincoln|Where was Lincoln born?|How long was Lincoln's legal Career?|0|What/Where/Who|0|How|1|0|0.787878787878788|0.11111111111111116|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|What trail did Lincoln use a Farmers' Almanac in? |0|What/Where/Who|0|What/Where/Who|1|1|0.7567567567567567|0.08333333333333337|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Abraham Lincoln live in the Frontier?|0|What/Where/Who|1|Yes/No|0|0|0.7222222222222223|0.09999999999999998|0.0|0.25
Abraham_Lincoln|Where was Lincoln born?|Did Lincoln's Wife's Family support slavery?|0|What/Where/Who|1|Yes/No|0|0|0.65|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Was Abraham Lincoln the sixteenth President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.8|0.04761904761904767|0.0|0.1111111111111111
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Was Abraham Lincoln the sixteenth President of the United States?|0|What/Where/Who|1|Yes/No|0|0|0.8|0.04761904761904767|0.0|0.1111111111111111
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Did Lincoln sign the National Banking Act of 1863?|0|What/Where/Who|1|Yes/No|0|0|0.5882352941176471|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Did Lincoln sign the National Banking Act of 1863?|0|What/Where/Who|1|Yes/No|0|0|0.5882352941176471|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Did his mother die of pneumonia?|0|What/Where/Who|1|Yes/No|0|0|0.6511627906976744|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Did his mother die of pneumonia?|0|What/Where/Who|1|Yes/No|0|0|0.6511627906976744|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|How many long was Lincoln's formal education?|0|What/Where/Who|0|How|1|0|0.7500000000000001|0.052631578947368474|0.0|0.14285714285714285
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|How many long was Lincoln's formal education?|0|What/Where/Who|0|How|1|0|0.7500000000000001|0.052631578947368474|0.0|0.14285714285714285
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|When did Lincoln begin his political career?|0|What/Where/Who|0|When/Why|1|0|0.7111111111111111|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|When did Lincoln begin his political career?|0|What/Where/Who|0|When/Why|1|0|0.7111111111111111|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|What did The Legal Tender Act of 1862 establish?|0|What/Where/Who|0|What/Where/Who|1|1|0.6666666666666666|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|What did The Legal Tender Act of 1862 establish?|0|What/Where/Who|0|What/Where/Who|1|1|0.6666666666666666|0.0|0.0|0.0
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Who suggested Lincoln grow a beard?|0|What/Where/Who|0|What/Where/Who|1|1|0.7391304347826088|0.11764705882352944|0.0|0.3333333333333333
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Who suggested Lincoln grow a beard?|0|What/Where/Who|0|What/Where/Who|1|1|0.7391304347826088|0.11764705882352944|0.0|0.3333333333333333
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|When did the Gettysburg address argue that America was born?|0|What/Where/Who|0|When/Why|1|0|0.7500000000000001|0.045454545454545414|0.0|0.1
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|When did the Gettysburg address argue that America was born?|0|What/Where/Who|0|When/Why|1|0|0.7500000000000001|0.045454545454545414|0.0|0.1
Abraham_Lincoln|Who was a Whig Party leader, Illinois state legislator, and U.S. congressman from Illinois?|Did Lincoln beat John C. Breckinridge in the 1860 election?|0|What/Where/Who|1|Yes/No|0|0|0.5769230769230769|0.0|0.0|0.0
